# purification_name	identification	day	number	bait	prey	score
YGR124W_209_23	MALDI-TOF MS	209	23	YGR124W	YGR124W	5.47348611210892
YGR124W_209_23	MALDI-TOF MS	209	23	YGR124W	YPR145W	3.41988764813621
YGR124W_209_35	MALDI-TOF MS	209	35	YGR124W	YGR124W	6.27120047383503
YGR124W_209_35	MALDI-TOF MS	209	35	YGR124W	YLR196W	6.62046838295331
YGR128C_11_25	MALDI-TOF MS	11	25	YGR128C	YGR128C	6.14210347316006
YGR128C_11_25	MALDI-TOF MS	11	25	YGR128C	YHR196W	6.0695957115814
YGR128C_11_25	MALDI-TOF MS	11	25	YGR128C	YMR093W	6.42400333436058
YGR128C_11_25	MALDI-TOF MS	11	25	YGR128C	YPL126W	4.01295505611462
YGR128C_1_18	MALDI-TOF MS	1	18	YGR128C	YDR324C	6.3509195667118
YGR128C_1_18	MALDI-TOF MS	1	18	YGR128C	YGR128C	5.2168087890853
YGR128C_1_18	MALDI-TOF MS	1	18	YGR128C	YHR196W	4.52922533348376
YGR128C_1_18	MALDI-TOF MS	1	18	YGR128C	YMR093W	6.56137194561606
YGR128C_1_18	MALDI-TOF MS	1	18	YGR128C	YPL126W	3.47099239175084
YGR128C_30_22	MALDI-TOF MS	30	22	YGR128C	YDR324C	6.56439128702417
YGR128C_30_22	MALDI-TOF MS	30	22	YGR128C	YGR128C	5.09539168294267
YGR128C_30_22	MALDI-TOF MS	30	22	YGR128C	YMR093W	6.63279090500522
YGR128C_30_22	MALDI-TOF MS	30	22	YGR128C	YPL126W	4.32168749522875
YGR128C_422_13	MALDI-TOF MS	422	13	YGR128C	YGR128C	6.21523271772303
YGR128C_422_13	MALDI-TOF MS	422	13	YGR128C	YGR200C	6.54160638315413
YGR128C_422_13	MALDI-TOF MS	422	13	YGR128C	YHR196W	5.17087916844932
YGR128C_422_13	MALDI-TOF MS	422	13	YGR128C	YMR093W	6.03118845607978
YGR128C_422_13	MALDI-TOF MS	422	13	YGR128C	YPL126W	4.31751156540989
YGR128C_424_13	MALDI-TOF MS	424	13	YGR128C	YDR324C	6.79946745200384
YGR129W_558_1	MALDI-TOF MS	558	1	YGR129W	YDL229W	5.78363255004142
YGR129W_558_1	MALDI-TOF MS	558	1	YGR129W	YLR117C	4.73198057565604
YGR129W_558_1	MALDI-TOF MS	558	1	YGR129W	YPL106C	5.36082035666161
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YAL005C	99.6
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YBR109C	99.6
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YDL229W	99.6
YGR130C_404_23	MALDI-TOF MS	404	23	YGR130C	YGR130C	4.67235268116249
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YGR130C	99.6
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YGR192C	99.6
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YGR254W	99.6
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YHR174W	99.6
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YMR031C	99.6
YGR130C_404_23	LC-MS/MS	404	23	YGR130C	YPL106C	99.6
YGR130C_404_23	MALDI-TOF MS	404	23	YGR130C	YPL106C	3.55675818601507
YGR130C_497_19	LC-MS/MS	497	19	YGR130C	YAL005C	99.6
YGR130C_497_19	LC-MS/MS	497	19	YGR130C	YDL229W	99.6
YGR130C_497_19	LC-MS/MS	497	19	YGR130C	YGR130C	99.6
YGR130C_497_19	LC-MS/MS	497	19	YGR130C	YGR192C	99.6
YGR130C_497_19	LC-MS/MS	497	19	YGR130C	YLL024C	99.6
YGR130C_497_19	LC-MS/MS	497	19	YGR130C	YMR031C	99.6
YGR130C_497_19	LC-MS/MS	497	19	YGR130C	YPL106C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YAL021C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YBL027W	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YBL092W	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YBR181C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YDL136W	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YDR252W	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YGR027C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YGR192C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YGR214W	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YHL015W	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YHR193C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YJR011C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YKL152C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YNL064C	99.6
YGR134W_676_1	LC-MS/MS	676	1	YGR134W	YOL040C	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YER012W	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YFR050C	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YGL011C	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YGR135W	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YGR192C	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YGR253C	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YML092C	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YMR314W	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YOL038W	99.6
YGR135W_308_25	LC-MS/MS	308	25	YGR135W	YOR362C	99.6
YGR140W_557_23	LC-MS/MS	557	23	YGR140W	YAL005C	99.6
YGR140W_557_23	LC-MS/MS	557	23	YGR140W	YBR154C	99.6
YGR140W_557_23	LC-MS/MS	557	23	YGR140W	YCL044C	99.6
YGR140W_557_23	LC-MS/MS	557	23	YGR140W	YDL115C	99.6
YGR140W_557_23	LC-MS/MS	557	23	YGR140W	YGR140W	99.6
YGR140W_557_23	LC-MS/MS	557	23	YGR140W	YGR159C	99.6
YGR140W_557_23	LC-MS/MS	557	23	YGR140W	YIL021W	99.6
YGR155W_443_25	MALDI-TOF MS	443	25	YGR155W	YBR127C	6.62972147904161
YGR155W_443_25	MALDI-TOF MS	443	25	YGR155W	YFL037W	4.61501500165857
YGR155W_443_25	MALDI-TOF MS	443	25	YGR155W	YLL024C	5.34143550349447
YGR155W_443_25	MALDI-TOF MS	443	25	YGR155W	YML085C	9.34554511056218
YGR155W_443_25	MALDI-TOF MS	443	25	YGR155W	YNL064C	9.52917619694497
YGR155W_443_25	MALDI-TOF MS	443	25	YGR155W	YOR151C	3.51100576305986
YGR155W_443_25	MALDI-TOF MS	443	25	YGR155W	YPL061W	6.45705001542732
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YAL005C	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YBR181C	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YDR064W	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YHL001W	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YHL015W	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YKR002W	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YLR448W	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YNL302C	99.6
YGR156W_597_21	LC-MS/MS	597	21	YGR156W	YOL039W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YDL136W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YDR195W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YDR301W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YDR471W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YGL076C	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YGR156W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YHL033C	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YJL177W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YJR093C	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YKL180W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YLL045C	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YLR448W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YML073C	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YNL222W	99.6
YGR156W_755_25	LC-MS/MS	755	25	YGR156W	YPR107C	99.6
YGR158C_140_5	MALDI-TOF MS	140	5	YGR158C	YCR035C	9.58817979003201
YGR158C_140_5	MALDI-TOF MS	140	5	YGR158C	YDR280W	7.7553522402171
YGR158C_140_5	MALDI-TOF MS	140	5	YGR158C	YNL232W	9.4949312088308
YGR158C_140_5	MALDI-TOF MS	140	5	YGR158C	YOL021C	4.41711175153497
YGR158C_140_5	MALDI-TOF MS	140	5	YGR158C	YOL142W	7.06802828202043
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YCR035C	99.6
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YCR035C	9.8834011526932
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YDL111C	7.43949516194436
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YDR280W	9.50772802855009
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YDR280W	99.6
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YGR095C	7.95287773434851
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YGR158C	6.87959217101169
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YHR069C	99.6
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YHR069C	4.07131444693627
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YHR081W	99.6
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YNL232W	9.34680315115396
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YNR024W	99.6
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YOL021C	99.6
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YOL142W	8.9445235792928
YGR158C_518_27	MALDI-TOF MS	518	27	YGR158C	YOR001W	5.4003141944693
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YOR001W	99.6
YGR158C_518_27	LC-MS/MS	518	27	YGR158C	YOR076C	99.6
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YBR011C	7.70213533881744
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YCL037C	99.6
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YCL037C	5.66112907848335
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YDL014W	99.6
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YDL014W	9.40124804639187
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YDL060W	3.4520364977655
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YDL229W	99.6
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YEL026W	99.6
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YER165W	5.03595018318632
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YGR027C	99.6
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YGR159C	99.6
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YGR159C	6.02908347297038
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YHR089C	99.6
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YLL045C	6.50012122204266
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YLR175W	99.6
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YLR197W	99.6
YGR159C_501_21	MALDI-TOF MS	501	21	YGR159C	YML074C	4.37511499064127
YGR159C_501_21	LC-MS/MS	501	21	YGR159C	YNL308C	99.6
YGR159C_64_3	MALDI-TOF MS	64	3	YGR159C	YGR159C	9.61922441861929
YGR161C_569_15	LC-MS/MS	569	15	YGR161C	YJL098W	99.6
YGR162W_11_18	MALDI-TOF MS	11	18	YGR162W	YOL139C	4.45211188648311
YGR162W_1_7	MALDI-TOF MS	1	7	YGR162W	YJL138C	3.80653164307998
YGR162W_1_7	MALDI-TOF MS	1	7	YGR162W	YKR059W	3.58886590344959
YGR162W_1_7	MALDI-TOF MS	1	7	YGR162W	YOL139C	7.54018898775575
YGR162W_477_23	LC-MS/MS	477	23	YGR162W	YER165W	99.6
YGR162W_477_23	LC-MS/MS	477	23	YGR162W	YGL049C	99.6
YGR162W_477_23	LC-MS/MS	477	23	YGR162W	YGR162W	99.6
YGR162W_477_23	LC-MS/MS	477	23	YGR162W	YJL138C	99.6
YGR162W_477_23	LC-MS/MS	477	23	YGR162W	YOL139C	99.6
YGR162W_477_23	LC-MS/MS	477	23	YGR162W	YOR204W	99.6
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YBR146W	4.01073752118099
YGR165W_539_29	LC-MS/MS	539	29	YGR165W	YBR251W	99.6
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YBR251W	8.55761872599444
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YDR041W	6.00358473636058
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YDR175C	9.29296976514833
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YDR337W	6.54002579373488
YGR165W_539_29	LC-MS/MS	539	29	YGR165W	YDR337W	99.6
YGR165W_539_29	LC-MS/MS	539	29	YGR165W	YDR347W	99.6
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YGL129C	5.15015858697763
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YGR084C	4.00534862857179
YGR165W_539_29	LC-MS/MS	539	29	YGR165W	YGR165W	99.6
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YGR165W	9.49920366238366
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YHL004W	3.77302501899534
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YIL093C	8.00837521197711
YGR165W_539_29	LC-MS/MS	539	29	YGR165W	YJR113C	99.6
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YJR113C	8.1512294039325
YGR165W_539_29	LC-MS/MS	539	29	YGR165W	YMR188C	99.6
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YNL137C	6.62388854732737
YGR165W_539_29	LC-MS/MS	539	29	YGR165W	YNL306W	99.6
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YPL106C	3.79016745456871
YGR165W_539_29	MALDI-TOF MS	539	29	YGR165W	YPL118W	4.61187361436004
YGR167W_539_23	LC-MS/MS	539	23	YGR167W	YGL206C	99.6
YGR167W_539_23	LC-MS/MS	539	23	YGR167W	YGR167W	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YAL005C	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YCL037C	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YDL229W	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YDR381W	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YDR432W	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YER165W	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YGR170W	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YGR178C	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YLR061W	99.6
YGR170W_354_15	LC-MS/MS	354	15	YGR170W	YPL237W	99.6
YGR171C_546_13	LC-MS/MS	546	13	YGR171C	YGR171C	99.6
YGR171C_546_13	LC-MS/MS	546	13	YGR171C	YNL064C	99.6
YGR173W_290_9	LC-MS/MS	290	9	YGR173W	YDR152W	99.6
YGR173W_290_9	LC-MS/MS	290	9	YGR173W	YGR173W	99.6
YGR173W_291_1	LC-MS/MS	291	1	YGR173W	YDR152W	99.6
YGR173W_291_1	LC-MS/MS	291	1	YGR173W	YGR173W	99.6
YGR173W_291_7	LC-MS/MS	291	7	YGR173W	YDR152W	99.6
YGR173W_291_7	LC-MS/MS	291	7	YGR173W	YGR173W	99.6
YGR173W_291_9	LC-MS/MS	291	9	YGR173W	YGR173W	99.6
YGR173W_GC161101_1d60min_tryp_scTAP_YDL152	LC-MS/MS			YGR173W	YAL005C	99.6
YGR173W_GC161101_1d60min_tryp_scTAP_YDL152	LC-MS/MS			YGR173W	YDR152W	99.6
YGR173W_GC161101_1d60min_tryp_scTAP_YDL152	LC-MS/MS			YGR173W	YGR173W	99.6
YGR173W_GC161101_1d60min_tryp_scTAP_YDL152	LC-MS/MS			YGR173W	YGR192C	99.6
YGR175C_451_1	MALDI-TOF MS	451	1	YGR175C	YDL229W	6.56047210686257
YGR175C_451_1	MALDI-TOF MS	451	1	YGR175C	YER165W	3.40024772238843
YGR175C_451_1	MALDI-TOF MS	451	1	YGR175C	YGR175C	6.40352214904139
YGR175C_451_1	MALDI-TOF MS	451	1	YGR175C	YLL024C	6.16641786187345
YGR177C_734_5	MALDI-TOF MS	734	5	YGR177C	YGR177C	6.34447716051856
YGR178C_552_3	MALDI-TOF MS	552	3	YGR178C	YAL005C	4.67263484317452
YGR178C_552_3	MALDI-TOF MS	552	3	YGR178C	YDL229W	6.51752596991649
YGR178C_552_3	MALDI-TOF MS	552	3	YGR178C	YGR178C	6.46168569075186
YGR179C_554_15	LC-MS/MS	554	15	YGR179C	YBR211C	99.6
YGR179C_554_15	MALDI-TOF MS	554	15	YGR179C	YBR211C	9.19543415524681
YGR179C_554_15	LC-MS/MS	554	15	YGR179C	YDL229W	99.6
YGR179C_554_15	MALDI-TOF MS	554	15	YGR179C	YDR254W	6.33958720635569
YGR179C_554_15	MALDI-TOF MS	554	15	YGR179C	YDR318W	8.87575660107019
YGR179C_554_15	LC-MS/MS	554	15	YGR179C	YDR383C	99.6
YGR179C_554_15	LC-MS/MS	554	15	YGR179C	YGR179C	99.6
YGR179C_554_15	LC-MS/MS	554	15	YGR179C	YJR135C	99.6
YGR179C_554_15	LC-MS/MS	554	15	YGR179C	YLR315W	99.6
YGR179C_554_15	MALDI-TOF MS	554	15	YGR179C	YLR381W	3.97079432632954
YGR179C_554_15	LC-MS/MS	554	15	YGR179C	YOL054W	99.6
YGR179C_554_15	MALDI-TOF MS	554	15	YGR179C	YPL018W	9.36444908891841
YGR179C_555_1	LC-MS/MS	555	1	YGR179C	YBR211C	99.6
YGR179C_555_1	LC-MS/MS	555	1	YGR179C	YGR179C	99.6
YGR179C_555_1	LC-MS/MS	555	1	YGR179C	YLL024C	99.6
YGR180C_145_33	MALDI-TOF MS	145	33	YGR180C	YBR143C	5.6487283062547
YGR180C_145_33	MALDI-TOF MS	145	33	YGR180C	YJL026W	5.51732832909464
YGR180C_193_9	MALDI-TOF MS	193	9	YGR180C	YDL229W	5.80408315130167
YGR180C_193_9	MALDI-TOF MS	193	9	YGR180C	YGR180C	8.42808137648534
YGR180C_193_9	MALDI-TOF MS	193	9	YGR180C	YPL106C	6.39564993018943
YGR180C_232_11	MALDI-TOF MS	232	11	YGR180C	YAL005C	6.43468714269773
YGR180C_232_11	MALDI-TOF MS	232	11	YGR180C	YGR180C	8.90851717776966
YGR180C_232_11	LC-MS/MS	232	11	YGR180C	YJL026W	99.6
YGR180C_232_11	MALDI-TOF MS	232	11	YGR180C	YJL026W	9.61041672992871
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YBL036C	9.46781639853372
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YDL229W	6.19366413656215
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YDR041W	6.90244740387371
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YDR453C	8.47897083581515
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YLL024C	6.3805543814124
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YLL029W	6.52528387465615
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YMR158W	9.37485260625283
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YNL247W	5.16927969796714
YGR185C_539_5	MALDI-TOF MS	539	5	YGR185C	YNL306W	3.6008592449973
YGR187C_510_21	MALDI-TOF MS	510	21	YGR187C	YDR385W	4.40263209981069
YGR187C_510_21	LC-MS/MS	510	21	YGR187C	YDR385W	99.6
YGR187C_510_21	LC-MS/MS	510	21	YGR187C	YGR187C	99.6
YGR187C_510_21	MALDI-TOF MS	510	21	YGR187C	YGR187C	9.54330833160815
YGR187C_510_21	LC-MS/MS	510	21	YGR187C	YGR192C	99.6
YGR188C_322_5	LC-MS/MS	322	5	YGR188C	YCL037C	99.6
YGR188C_322_5	LC-MS/MS	322	5	YGR188C	YDL229W	99.6
YGR188C_322_5	LC-MS/MS	322	5	YGR188C	YGL106W	99.6
YGR188C_322_5	LC-MS/MS	322	5	YGR188C	YGR178C	99.6
YGR188C_322_5	LC-MS/MS	322	5	YGR188C	YIL053W	99.6
YGR188C_322_5	LC-MS/MS	322	5	YGR188C	YMR304W	99.6
YGR188C_322_5	LC-MS/MS	322	5	YGR188C	YOR326W	99.6
YGR192C_233_7	MALDI-TOF MS	233	7	YGR192C	YAL005C	3.65320104736162
YGR192C_233_7	MALDI-TOF MS	233	7	YGR192C	YDR353W	7.3724056620104
YGR192C_233_7	MALDI-TOF MS	233	7	YGR192C	YGR192C	8.38530999073168
YGR192C_233_7	MALDI-TOF MS	233	7	YGR192C	YJL052W	3.78127251911157
YGR192C_233_7	MALDI-TOF MS	233	7	YGR192C	YKL085W	9.41374537839412
YGR192C_233_7	MALDI-TOF MS	233	7	YGR192C	YLL024C	4.13537045218981
YGR194C_388_13	LC-MS/MS	388	13	YGR194C	YBR118W	99.6
YGR194C_388_13	LC-MS/MS	388	13	YGR194C	YGR194C	99.6
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YBR260C	99.6
YGR196C_627_27	MALDI-TOF MS	627	27	YGR196C	YBR260C	5.44995273079373
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YCL037C	99.6
YGR196C_627_27	MALDI-TOF MS	627	27	YGR196C	YDL229W	6.48922871553913
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YDL229W	99.6
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YGR192C	99.6
YGR196C_627_27	MALDI-TOF MS	627	27	YGR196C	YGR196C	5.71241221688077
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YGR196C	99.6
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YIL035C	99.6
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YLR061W	99.6
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YML074C	99.6
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YOR061W	99.6
YGR196C_627_27	LC-MS/MS	627	27	YGR196C	YPL106C	99.6
YGR198W_18_10	MALDI-TOF MS	18	10	YGR198W	YGR198W	4.87578539431146
YGR198W_333_5	MALDI-TOF MS	333	5	YGR198W	YDL229W	6.39130650558576
YGR198W_333_5	MALDI-TOF MS	333	5	YGR198W	YGR198W	6.28348160895757
YGR198W_333_5	MALDI-TOF MS	333	5	YGR198W	YPL106C	6.44570834377414
YGR198W_40_14	MALDI-TOF MS	40	14	YGR198W	YGR198W	6.45931537274133
YGR198W_488_21	MALDI-TOF MS	488	21	YGR198W	YDR449C	6.32799945501482
YGR198W_488_21	MALDI-TOF MS	488	21	YGR198W	YGR198W	4.31684100924578
YGR198W_488_21	MALDI-TOF MS	488	21	YGR198W	YLR222C	5.1545163747619
YGR200C_330_1	MALDI-TOF MS	330	1	YGR200C	YGR200C	6.4449774355316
YGR200C_330_1	MALDI-TOF MS	330	1	YGR200C	YPL086C	6.44802907468733
YGR201C_634_21	LC-MS/MS	634	21	YGR201C	YGR192C	99.6
YGR201C_634_21	LC-MS/MS	634	21	YGR201C	YOR332W	99.6
YGR202C_733_21	MALDI-TOF MS	733	21	YGR202C	YGR202C	4.58551053107631
YGR202C_733_21	MALDI-TOF MS	733	21	YGR202C	YNL189W	6.21905843015446
YGR204W_355_1	MALDI-TOF MS	355	1	YGR204W	YAL005C	3.51962233111293
YGR204W_355_1	LC-MS/MS	355	1	YGR204W	YBR084W	99.6
YGR204W_355_1	LC-MS/MS	355	1	YGR204W	YBR118W	99.6
YGR204W_355_1	LC-MS/MS	355	1	YGR204W	YDL229W	99.6
YGR204W_355_1	LC-MS/MS	355	1	YGR204W	YDR382W	99.6
YGR204W_355_1	LC-MS/MS	355	1	YGR204W	YGR192C	99.6
YGR204W_355_1	MALDI-TOF MS	355	1	YGR204W	YGR204W	3.77528236759121
YGR204W_355_1	LC-MS/MS	355	1	YGR204W	YGR204W	99.6
YGR204W_355_1	LC-MS/MS	355	1	YGR204W	YLR340W	99.6
YGR205W_533_19	LC-MS/MS	533	19	YGR205W	YGR205W	99.6
YGR206W_603_23	LC-MS/MS	603	23	YGR206W	YAL005C	99.6
YGR206W_603_23	LC-MS/MS	603	23	YGR206W	YCL008C	99.6
YGR206W_603_23	MALDI-TOF MS	603	23	YGR206W	YDL229W	6.01877293323527
YGR206W_603_23	LC-MS/MS	603	23	YGR206W	YDL229W	99.6
YGR206W_603_23	MALDI-TOF MS	603	23	YGR206W	YGR192C	3.51957780300985
YGR206W_603_23	MALDI-TOF MS	603	23	YGR206W	YLL024C	5.74748789944168
YGR206W_603_23	LC-MS/MS	603	23	YGR206W	YLR119W	99.6
YGR206W_603_23	MALDI-TOF MS	603	23	YGR206W	YLR119W	9.1616981057768
YGR208W_473_17	LC-MS/MS	473	17	YGR208W	YGR192C	99.6
YGR208W_473_17	MALDI-TOF MS	473	17	YGR208W	YGR208W	8.8530872404079
YGR208W_473_17	LC-MS/MS	473	17	YGR208W	YGR208W	99.6
YGR208W_473_17	LC-MS/MS	473	17	YGR208W	YLL024C	99.6
YGR209C_511_29	MALDI-TOF MS	511	29	YGR209C	YDL229W	5.60173382536461
YGR209C_511_29	MALDI-TOF MS	511	29	YGR209C	YGR209C	5.86325456816292
YGR210C_507_21	LC-MS/MS	507	21	YGR210C	YDL229W	99.6
YGR210C_507_21	MALDI-TOF MS	507	21	YGR210C	YGR210C	9.4107761936664
YGR210C_507_21	LC-MS/MS	507	21	YGR210C	YGR210C	99.6
YGR210C_507_21	LC-MS/MS	507	21	YGR210C	YGR254W	99.6
YGR210C_507_21	MALDI-TOF MS	507	21	YGR210C	YLL024C	3.46744764911631
YGR210C_507_21	LC-MS/MS	507	21	YGR210C	YLR061W	99.6
YGR211W_432_27	LC-MS/MS	432	27	YGR211W	YAL005C	99.6
YGR211W_432_27	LC-MS/MS	432	27	YGR211W	YBR118W	99.6
YGR211W_432_27	LC-MS/MS	432	27	YGR211W	YDL229W	99.6
YGR211W_432_27	LC-MS/MS	432	27	YGR211W	YGR192C	99.6
YGR211W_432_27	MALDI-TOF MS	432	27	YGR211W	YGR211W	4.52802415131062
YGR211W_432_27	LC-MS/MS	432	27	YGR211W	YGR211W	99.6
YGR211W_699_1	LC-MS/MS	699	1	YGR211W	YBR118W	99.6
YGR211W_699_1	LC-MS/MS	699	1	YGR211W	YGR019W	99.6
YGR211W_699_1	LC-MS/MS	699	1	YGR211W	YGR211W	99.6
YGR218W_348_21	LC-MS/MS	348	21	YGR218W	YDL229W	99.6
YGR218W_348_21	LC-MS/MS	348	21	YGR218W	YFL037W	99.6
YGR218W_348_21	LC-MS/MS	348	21	YGR218W	YGR218W	99.6
