# purification_name	identification	day	number	bait	prey	score
SC0697	MALDI-TOF MS			YBR251W	YBL090W	
SC0697	MALDI-TOF MS			YBR251W	YBR146W	
SC0697	MALDI-TOF MS			YBR251W	YDL045W-A	
SC0697	MALDI-TOF MS			YBR251W	YDR036C	
SC0697	MALDI-TOF MS			YBR251W	YDR041W	
SC0697	MALDI-TOF MS			YBR251W	YDR175C	
SC0697	MALDI-TOF MS			YBR251W	YDR337W	
SC0697	MALDI-TOF MS			YBR251W	YDR347W	
SC0697	MALDI-TOF MS			YBR251W	YER155C	
SC0697	MALDI-TOF MS			YBR251W	YGL129C	
SC0697	MALDI-TOF MS			YBR251W	YGL173C	
SC0697	MALDI-TOF MS			YBR251W	YGR084C	
SC0697	MALDI-TOF MS			YBR251W	YGR090W	
SC0697	MALDI-TOF MS			YBR251W	YGR150C	
SC0697	MALDI-TOF MS			YBR251W	YGR162W	
SC0697	MALDI-TOF MS			YBR251W	YGR170W	
SC0697	MALDI-TOF MS			YBR251W	YGR215W	
SC0697	MALDI-TOF MS			YBR251W	YHL004W	
SC0697	MALDI-TOF MS			YBR251W	YHR059W	
SC0697	MALDI-TOF MS			YBR251W	YHR197W	
SC0697	MALDI-TOF MS			YBR251W	YIL093C	
SC0697	MALDI-TOF MS			YBR251W	YJL130C	
SC0697	MALDI-TOF MS			YBR251W	YJR101W	
SC0697	MALDI-TOF MS			YBR251W	YJR113C	
SC0697	MALDI-TOF MS			YBR251W	YKL003C	
SC0697	MALDI-TOF MS			YBR251W	YKL155C	
SC0697	MALDI-TOF MS			YBR251W	YML024W	
SC0697	MALDI-TOF MS			YBR251W	YMR128W	
SC0697	MALDI-TOF MS			YBR251W	YMR229C	
SC0697	MALDI-TOF MS			YBR251W	YNL137C	
SC0697	MALDI-TOF MS			YBR251W	YNL186W	
SC0697	MALDI-TOF MS			YBR251W	YNL306W	
SC0697	MALDI-TOF MS			YBR251W	YNR037C	
SC0697	MALDI-TOF MS			YBR251W	YOL115W	
SC0697	MALDI-TOF MS			YBR251W	YOR204W	
SC0697	MALDI-TOF MS			YBR251W	YOR205C	
SC0697	MALDI-TOF MS			YBR251W	YOR243C	
SC0697	MALDI-TOF MS			YBR251W	YPL013C	
SC0697	MALDI-TOF MS			YBR251W	YPL118W	
SC0698	MALDI-TOF MS			YBR253W	YBR031W	
SC0698	MALDI-TOF MS			YBR253W	YBR048W	
SC0698	MALDI-TOF MS			YBR253W	YBR081C	
SC0698	MALDI-TOF MS			YBR253W	YBR127C	
SC0698	MALDI-TOF MS			YBR253W	YBR193C	
SC0698	MALDI-TOF MS			YBR253W	YBR253W	
SC0698	MALDI-TOF MS			YBR253W	YCR081W	
SC0698	MALDI-TOF MS			YBR253W	YDL140C	
SC0698	MALDI-TOF MS			YBR253W	YDL229W	
SC0698	MALDI-TOF MS			YBR253W	YDR308C	
SC0698	MALDI-TOF MS			YBR253W	YDR443C	
SC0698	MALDI-TOF MS			YBR253W	YDR447C	
SC0698	MALDI-TOF MS			YBR253W	YDR448W	
SC0698	MALDI-TOF MS			YBR253W	YER022W	
SC0698	MALDI-TOF MS			YBR253W	YER165W	
SC0698	MALDI-TOF MS			YBR253W	YFR031C-A	
SC0698	MALDI-TOF MS			YBR253W	YGL025C	
SC0698	MALDI-TOF MS			YBR253W	YGL030W	
SC0698	MALDI-TOF MS			YBR253W	YGL112C	
SC0698	MALDI-TOF MS			YBR253W	YGL135W	
SC0698	MALDI-TOF MS			YBR253W	YGL151W	
SC0698	MALDI-TOF MS			YBR253W	YGR104C	
SC0698	MALDI-TOF MS			YBR253W	YGR252W	
SC0698	MALDI-TOF MS			YBR253W	YHL033C	
SC0698	MALDI-TOF MS			YBR253W	YHR041C	
SC0698	MALDI-TOF MS			YBR253W	YHR058C	
SC0698	MALDI-TOF MS			YBR253W	YHR203C	
SC0698	MALDI-TOF MS			YBR253W	YJL130C	
SC0698	MALDI-TOF MS			YBR253W	YJL177W	
SC0698	MALDI-TOF MS			YBR253W	YJL190C	
SC0698	MALDI-TOF MS			YBR253W	YJL191W	
SC0698	MALDI-TOF MS			YBR253W	YKR095W	
SC0698	MALDI-TOF MS			YBR253W	YLL024C	
SC0698	MALDI-TOF MS			YBR253W	YLR071C	
SC0698	MALDI-TOF MS			YBR253W	YLR432W	
SC0698	MALDI-TOF MS			YBR253W	YML007W	
SC0698	MALDI-TOF MS			YBR253W	YMR112C	
SC0698	MALDI-TOF MS			YBR253W	YMR229C	
SC0698	MALDI-TOF MS			YBR253W	YNL025C	
SC0698	MALDI-TOF MS			YBR253W	YNL236W	
SC0698	MALDI-TOF MS			YBR253W	YNR010W	
SC0698	MALDI-TOF MS			YBR253W	YOL051W	
SC0698	MALDI-TOF MS			YBR253W	YOL127W	
SC0698	MALDI-TOF MS			YBR253W	YOL135C	
SC0698	MALDI-TOF MS			YBR253W	YOR174W	
SC0698	MALDI-TOF MS			YBR253W	YOR204W	
SC0698	MALDI-TOF MS			YBR253W	YOR312C	
SC0698	MALDI-TOF MS			YBR253W	YPL042C	
SC0698	MALDI-TOF MS			YBR253W	YPR070W	
SC0698	MALDI-TOF MS			YBR253W	YPR080W	
SC0698	MALDI-TOF MS			YBR253W	YPR168W	
SC0703	MALDI-TOF MS			YBR260C	YBR031W	
SC0703	MALDI-TOF MS			YBR260C	YBR127C	
SC0703	MALDI-TOF MS			YBR260C	YBR260C	
SC0703	MALDI-TOF MS			YBR260C	YFL037W	
SC0703	MALDI-TOF MS			YBR260C	YFR031C-A	
SC0703	MALDI-TOF MS			YBR260C	YGL076C	
SC0703	MALDI-TOF MS			YBR260C	YGR196C	
SC0703	MALDI-TOF MS			YBR260C	YHR203C	
SC0703	MALDI-TOF MS			YBR260C	YJL130C	
SC0703	MALDI-TOF MS			YBR260C	YJL177W	
SC0703	MALDI-TOF MS			YBR260C	YLL024C	
SC0703	MALDI-TOF MS			YBR260C	YLL045C	
SC0703	MALDI-TOF MS			YBR260C	YLR340W	
SC0703	MALDI-TOF MS			YBR260C	YLR448W	
SC0703	MALDI-TOF MS			YBR260C	YNL178W	
SC0703	MALDI-TOF MS			YBR260C	YOR312C	
SC0703	MALDI-TOF MS			YBR260C	YPL220W	
SC0703	MALDI-TOF MS			YBR260C	YPR080W	
SC0707	MALDI-TOF MS			YBR265W	YBR265W	
SC0707	MALDI-TOF MS			YBR265W	YLR075W	
SC0708	MALDI-TOF MS			YBR267W	YBR267W	
SC0708	MALDI-TOF MS			YBR267W	YDL229W	
SC0708	MALDI-TOF MS			YBR267W	YDR101C	
SC0708	MALDI-TOF MS			YBR267W	YGL099W	
SC0708	MALDI-TOF MS			YBR267W	YMR242C	
SC0708	MALDI-TOF MS			YBR267W	YOR312C	
SC0712	MALDI-TOF MS			YBR272C	YBR009C	
SC0712	MALDI-TOF MS			YBR272C	YBR272C	
SC0712	MALDI-TOF MS			YBR272C	YDL007W	
SC0712	MALDI-TOF MS			YBR272C	YDL097C	
SC0712	MALDI-TOF MS			YBR272C	YDL229W	
SC0712	MALDI-TOF MS			YBR272C	YDR394W	
SC0712	MALDI-TOF MS			YBR272C	YDR427W	
SC0712	MALDI-TOF MS			YBR272C	YEL056W	
SC0712	MALDI-TOF MS			YBR272C	YER021W	
SC0712	MALDI-TOF MS			YBR272C	YFR052W	
SC0712	MALDI-TOF MS			YBR272C	YGL048C	
SC0712	MALDI-TOF MS			YBR272C	YGR214W	
SC0712	MALDI-TOF MS			YBR272C	YHR027C	
SC0712	MALDI-TOF MS			YBR272C	YIL075C	
SC0712	MALDI-TOF MS			YBR272C	YLL022C	
SC0712	MALDI-TOF MS			YBR272C	YLL024C	
SC0712	MALDI-TOF MS			YBR272C	YLR048W	
SC0712	MALDI-TOF MS			YBR272C	YLR325C	
SC0712	MALDI-TOF MS			YBR272C	YLR441C	
SC0712	MALDI-TOF MS			YBR272C	YMR142C	
SC0712	MALDI-TOF MS			YBR272C	YNL030W	
SC0712	MALDI-TOF MS			YBR272C	YOL054W	
SC0712	MALDI-TOF MS			YBR272C	YOR117W	
SC0712	MALDI-TOF MS			YBR272C	YOR261C	
SC0712	MALDI-TOF MS			YBR272C	YPL001W	
SC0716	MALDI-TOF MS			YBR278W	YBR031W	
SC0716	MALDI-TOF MS			YBR278W	YDL229W	
SC0716	MALDI-TOF MS			YBR278W	YDR012W	
SC0716	MALDI-TOF MS			YBR278W	YDR121W	
SC0716	MALDI-TOF MS			YBR278W	YER165W	
SC0716	MALDI-TOF MS			YBR278W	YHR203C	
SC0716	MALDI-TOF MS			YBR278W	YLL024C	
SC0716	MALDI-TOF MS			YBR278W	YLR075W	
SC0716	MALDI-TOF MS			YBR278W	YLR340W	
SC0716	MALDI-TOF MS			YBR278W	YLR432W	
SC0716	MALDI-TOF MS			YBR278W	YNL262W	
SC0716	MALDI-TOF MS			YBR278W	YOR204W	
SC0716	MALDI-TOF MS			YBR278W	YPR175W	
SC0724	MALDI-TOF MS			YBR287W	YBR127C	
SC0724	MALDI-TOF MS			YBR287W	YBR287W	
SC0724	MALDI-TOF MS			YBR287W	YDL229W	
SC0724	MALDI-TOF MS			YBR287W	YLL024C	
SC0724	MALDI-TOF MS			YBR287W	YML085C	
SC0724	MALDI-TOF MS			YBR287W	YPL235W	
SC0725	MALDI-TOF MS			YBR288C	YBR288C	
SC0725	MALDI-TOF MS			YBR288C	YGR261C	
SC0726	MALDI-TOF MS			YBR290W	YBR127C	
SC0726	MALDI-TOF MS			YBR290W	YBR290W	
SC0726	MALDI-TOF MS			YBR290W	YDL229W	
SC0726	MALDI-TOF MS			YBR290W	YDR190C	
SC0726	MALDI-TOF MS			YBR290W	YPL235W	
SC0727	MALDI-TOF MS			YBR291C	YBR031W	
SC0727	MALDI-TOF MS			YBR291C	YBR127C	
SC0727	MALDI-TOF MS			YBR291C	YBR291C	
SC0727	MALDI-TOF MS			YBR291C	YER110C	
SC0727	MALDI-TOF MS			YBR291C	YKL173W	
SC0727	MALDI-TOF MS			YBR291C	YLL024C	
SC0727	MALDI-TOF MS			YBR291C	YLR259C	
SC0727	MALDI-TOF MS			YBR291C	YML085C	
SC0727	MALDI-TOF MS			YBR291C	YNL209W	
SC0734	MALDI-TOF MS			YBR299W	YBR299W	
SC0739	MALDI-TOF MS			YDL002C	YBR009C	
SC0739	MALDI-TOF MS			YDL002C	YBR031W	
SC0739	MALDI-TOF MS			YDL002C	YBR245C	
SC0739	MALDI-TOF MS			YDL002C	YDL002C	
SC0739	MALDI-TOF MS			YDL002C	YDL229W	
SC0739	MALDI-TOF MS			YDL002C	YDR190C	
SC0739	MALDI-TOF MS			YDL002C	YER092W	
SC0739	MALDI-TOF MS			YDL002C	YFL013C	
SC0739	MALDI-TOF MS			YDL002C	YFL039C	
SC0739	MALDI-TOF MS			YDL002C	YFR037C	
SC0739	MALDI-TOF MS			YDL002C	YGL133W	
SC0739	MALDI-TOF MS			YDL002C	YGL150C	
SC0739	MALDI-TOF MS			YDL002C	YJL081C	
SC0739	MALDI-TOF MS			YDL002C	YKR001C	
SC0739	MALDI-TOF MS			YDL002C	YLL024C	
SC0739	MALDI-TOF MS			YDL002C	YLR357W	
SC0739	MALDI-TOF MS			YDL002C	YNL209W	
SC0739	MALDI-TOF MS			YDL002C	YOR141C	
SC0739	MALDI-TOF MS			YDL002C	YOR304W	
SC0739	MALDI-TOF MS			YDL002C	YPL235W	
SC0740	MALDI-TOF MS			YDL003W	YBL027W	
SC0740	MALDI-TOF MS			YDL003W	YBR031W	
SC0740	MALDI-TOF MS			YDL003W	YDL003W	
SC0740	MALDI-TOF MS			YDL003W	YDL229W	
SC0740	MALDI-TOF MS			YDL003W	YDR012W	
SC0740	MALDI-TOF MS			YDL003W	YER147C	
SC0740	MALDI-TOF MS			YDL003W	YFL008W	
SC0740	MALDI-TOF MS			YDL003W	YGL076C	
SC0740	MALDI-TOF MS			YDL003W	YJL074C	
SC0740	MALDI-TOF MS			YDL003W	YJL177W	
SC0740	MALDI-TOF MS			YDL003W	YLL024C	
SC0740	MALDI-TOF MS			YDL003W	YLL045C	
SC0740	MALDI-TOF MS			YDL003W	YLR340W	
SC0740	MALDI-TOF MS			YDL003W	YML085C	
SC0740	MALDI-TOF MS			YDL003W	YNL178W	
SC0740	MALDI-TOF MS			YDL003W	YOR063W	
SC0740	MALDI-TOF MS			YDL003W	YOR312C	
SC0740	MALDI-TOF MS			YDL003W	YPL090C	
SC0740	MALDI-TOF MS			YDL003W	YPR080W	
SC0741	MALDI-TOF MS			YDL005C	YAL005C	
SC0741	MALDI-TOF MS			YDL005C	YAL038W	
SC0741	MALDI-TOF MS			YDL005C	YBL027W	
SC0741	MALDI-TOF MS			YDL005C	YBR031W	
SC0741	MALDI-TOF MS			YDL005C	YBR079C	
SC0741	MALDI-TOF MS			YDL005C	YBR118W	
SC0741	MALDI-TOF MS			YDL005C	YBR127C	
SC0741	MALDI-TOF MS			YDL005C	YBR169C	
SC0741	MALDI-TOF MS			YDL005C	YBR193C	
SC0741	MALDI-TOF MS			YDL005C	YBR253W	
SC0741	MALDI-TOF MS			YDL005C	YCR031C	
SC0741	MALDI-TOF MS			YDL005C	YCR081W	
SC0741	MALDI-TOF MS			YDL005C	YDL229W	
SC0741	MALDI-TOF MS			YDL005C	YDR012W	
SC0741	MALDI-TOF MS			YDL005C	YDR025W	
SC0741	MALDI-TOF MS			YDL005C	YDR190C	
SC0741	MALDI-TOF MS			YDL005C	YDR443C	
SC0741	MALDI-TOF MS			YDL005C	YDR471W	
SC0741	MALDI-TOF MS			YDL005C	YER022W	
SC0741	MALDI-TOF MS			YDL005C	YER157W	
SC0741	MALDI-TOF MS			YDL005C	YFR031C-A	
SC0741	MALDI-TOF MS			YDL005C	YGL025C	
SC0741	MALDI-TOF MS			YDL005C	YGL030W	
SC0741	MALDI-TOF MS			YDL005C	YGL031C	
SC0741	MALDI-TOF MS			YDL005C	YGL076C	
SC0741	MALDI-TOF MS			YDL005C	YGL151W	
SC0741	MALDI-TOF MS			YDL005C	YGR104C	
SC0741	MALDI-TOF MS			YDL005C	YHR041C	
SC0741	MALDI-TOF MS			YDL005C	YHR058C	
SC0741	MALDI-TOF MS			YDL005C	YHR203C	
SC0741	MALDI-TOF MS			YDL005C	YIL018W	
SC0741	MALDI-TOF MS			YDL005C	YJL177W	
SC0741	MALDI-TOF MS			YDL005C	YKL006W	
SC0741	MALDI-TOF MS			YDL005C	YLL045C	
SC0741	MALDI-TOF MS			YDL005C	YLR071C	
SC0741	MALDI-TOF MS			YDL005C	YLR075W	
SC0741	MALDI-TOF MS			YDL005C	YLR432W	
SC0741	MALDI-TOF MS			YDL005C	YML007W	
SC0741	MALDI-TOF MS			YDL005C	YMR112C	
SC0741	MALDI-TOF MS			YDL005C	YNL189W	
SC0741	MALDI-TOF MS			YDL005C	YNL236W	
SC0741	MALDI-TOF MS			YDL005C	YNL301C	
SC0741	MALDI-TOF MS			YDL005C	YNR010W	
SC0741	MALDI-TOF MS			YDL005C	YOL051W	
SC0741	MALDI-TOF MS			YDL005C	YOL135C	
SC0741	MALDI-TOF MS			YDL005C	YOR063W	
SC0741	MALDI-TOF MS			YDL005C	YOR174W	
SC0741	MALDI-TOF MS			YDL005C	YOR312C	
SC0741	MALDI-TOF MS			YDL005C	YPL042C	
SC0741	MALDI-TOF MS			YDL005C	YPR070W	
SC0741	MALDI-TOF MS			YDL005C	YPR080W	
SC0741	MALDI-TOF MS			YDL005C	YPR168W	
SC0747(1)	MALDI-TOF MS			YDL015C	YDL015C	
SC0747(1)	MALDI-TOF MS			YDL015C	YDL229W	
SC0747(1)	MALDI-TOF MS			YDL015C	YDR012W	
SC0747(1)	MALDI-TOF MS			YDL015C	YLL024C	
SC0747(1)	MALDI-TOF MS			YDL015C	YLR340W	
SC0747(1)	MALDI-TOF MS			YDL015C	YNL250W	
SC0747(1)	MALDI-TOF MS			YDL015C	YPR080W	
SC0747(2)	MALDI-TOF MS			YDL015C	YBR017C	
SC0747(2)	MALDI-TOF MS			YDL015C	YBR127C	
SC0747(2)	MALDI-TOF MS			YDL015C	YDL015C	
SC0747(2)	MALDI-TOF MS			YDL015C	YDL229W	
SC0747(2)	MALDI-TOF MS			YDL015C	YDR012W	
SC0747(2)	MALDI-TOF MS			YDL015C	YDR502C	
SC0747(2)	MALDI-TOF MS			YDL015C	YER110C	
SC0747(2)	MALDI-TOF MS			YDL015C	YFL037W	
SC0747(2)	MALDI-TOF MS			YDL015C	YGL076C	
SC0747(2)	MALDI-TOF MS			YDL015C	YGL195W	
SC0747(2)	MALDI-TOF MS			YDL015C	YHR020W	
SC0747(2)	MALDI-TOF MS			YDL015C	YKL180W	
SC0747(2)	MALDI-TOF MS			YDL015C	YKL182W	
SC0747(2)	MALDI-TOF MS			YDL015C	YLL024C	
SC0747(2)	MALDI-TOF MS			YDL015C	YLR060W	
SC0747(2)	MALDI-TOF MS			YDL015C	YLR259C	
SC0747(2)	MALDI-TOF MS			YDL015C	YML024W	
SC0747(2)	MALDI-TOF MS			YDL015C	YML085C	
SC0747(2)	MALDI-TOF MS			YDL015C	YMR309C	
SC0747(2)	MALDI-TOF MS			YDL015C	YNL030W	
SC0747(2)	MALDI-TOF MS			YDL015C	YNL088W	
SC0747(2)	MALDI-TOF MS			YDL015C	YNL271C	
SC0749	MALDI-TOF MS			YDL018C	YAL005C	
SC0749	MALDI-TOF MS			YDL018C	YBR031W	
SC0749	MALDI-TOF MS			YDL018C	YDL018C	
SC0749	MALDI-TOF MS			YDL018C	YDL229W	
SC0749	MALDI-TOF MS			YDL018C	YGL200C	
SC0749	MALDI-TOF MS			YDL018C	YHR110W	
SC0749	MALDI-TOF MS			YDL018C	YML012W	
SC0757	MALDI-TOF MS			YDL029W	YBR234C	
SC0757	MALDI-TOF MS			YDL029W	YDL029W	
SC0757	MALDI-TOF MS			YDL029W	YIL062C	
SC0757	MALDI-TOF MS			YDL029W	YJL008C	
SC0757	MALDI-TOF MS			YDL029W	YJR064W	
SC0757	MALDI-TOF MS			YDL029W	YJR065C	
SC0757	MALDI-TOF MS			YDL029W	YKL013C	
SC0757	MALDI-TOF MS			YDL029W	YLR370C	
SC0757	MALDI-TOF MS			YDL029W	YNR035C	
SC0760	MALDI-TOF MS			YDL033C	YDL033C	
SC0760	MALDI-TOF MS			YDL033C	YLR259C	
SC0765	MALDI-TOF MS			YDL040C	YDL040C	
SC0765	MALDI-TOF MS			YDL040C	YDL055C	
SC0765	MALDI-TOF MS			YDL040C	YDL229W	
SC0765	MALDI-TOF MS			YDL040C	YDR012W	
SC0765	MALDI-TOF MS			YDL040C	YGR214W	
SC0765	MALDI-TOF MS			YDL040C	YHR013C	
SC0765	MALDI-TOF MS			YDL040C	YLL024C	
SC0765	MALDI-TOF MS			YDL040C	YMR116C	
SC0765	MALDI-TOF MS			YDL040C	YNL178W	
SC0765	MALDI-TOF MS			YDL040C	YPL198W	
SC0766	MALDI-TOF MS			YDL042C	YAL038W	
SC0766	MALDI-TOF MS			YDL042C	YBR118W	
SC0766	MALDI-TOF MS			YDL042C	YDL042C	
SC0766	MALDI-TOF MS			YDL042C	YDL229W	
SC0766	MALDI-TOF MS			YDL042C	YDR227W	
SC0766	MALDI-TOF MS			YDL042C	YGR192C	
SC0766	MALDI-TOF MS			YDL042C	YGR214W	
SC0766	MALDI-TOF MS			YDL042C	YGR282C	
SC0766	MALDI-TOF MS			YDL042C	YJL076W	
SC0766	MALDI-TOF MS			YDL042C	YJL130C	
SC0766	MALDI-TOF MS			YDL042C	YJR145C	
SC0766	MALDI-TOF MS			YDL042C	YLL024C	
SC0766	MALDI-TOF MS			YDL042C	YLR249W	
SC0766	MALDI-TOF MS			YDL042C	YLR340W	
SC0766	MALDI-TOF MS			YDL042C	YOL086C	
SC0766	MALDI-TOF MS			YDL042C	YOR133W	
SC0766	MALDI-TOF MS			YDL042C	YPL106C	
SC0766	MALDI-TOF MS			YDL042C	YPR080W	
SC0768(1)	MALDI-TOF MS			YDL044C	YCR009C	
SC0768(1)	MALDI-TOF MS			YDL044C	YLL024C	
SC0768(1)	MALDI-TOF MS			YDL044C	YLR139C	
SC0768(1)	MALDI-TOF MS			YDL044C	YMR083W	
SC0768(1)	MALDI-TOF MS			YDL044C	YPR080W	
SC0768(2)	MALDI-TOF MS			YDL044C	YDL044C	
SC0768(2)	MALDI-TOF MS			YDL044C	YDL229W	
SC0768(2)	MALDI-TOF MS			YDL044C	YLL024C	
SC0768(2)	MALDI-TOF MS			YDL044C	YLR139C	
SC0771	MALDI-TOF MS			YDL047W	YAL005C	
SC0771	MALDI-TOF MS			YDL047W	YBR127C	
SC0771	MALDI-TOF MS			YDL047W	YDL047W	
SC0771	MALDI-TOF MS			YDL047W	YDL229W	
SC0771	MALDI-TOF MS			YDL047W	YER155C	
SC0771	MALDI-TOF MS			YDL047W	YFR019W	
SC0771	MALDI-TOF MS			YDL047W	YFR040W	
SC0771	MALDI-TOF MS			YDL047W	YGL197W	
SC0771	MALDI-TOF MS			YDL047W	YGR085C	
SC0771	MALDI-TOF MS			YDL047W	YIL142W	
SC0771	MALDI-TOF MS			YDL047W	YJL098W	
SC0771	MALDI-TOF MS			YDL047W	YKL195W	
SC0771	MALDI-TOF MS			YDL047W	YKR028W	
SC0771	MALDI-TOF MS			YDL047W	YLL024C	
SC0771	MALDI-TOF MS			YDL047W	YLR310C	
SC0771	MALDI-TOF MS			YDL047W	YMR024W	
SC0771	MALDI-TOF MS			YDL047W	YNL101W	
SC0771	MALDI-TOF MS			YDL047W	YNL187W	
SC0771	MALDI-TOF MS			YDL047W	YNR016C	
SC0771	MALDI-TOF MS			YDL047W	YOL127W	
SC0771	MALDI-TOF MS			YDL047W	YOR267C	
SC0771	MALDI-TOF MS			YDL047W	YPL106C	
SC0771	MALDI-TOF MS			YDL047W	YPR080W	
SC0776	MALDI-TOF MS			YDL055C	YAL038W	
SC0776	MALDI-TOF MS			YDL055C	YBR009C	
SC0776	MALDI-TOF MS			YDL055C	YBR031W	
SC0776	MALDI-TOF MS			YDL055C	YBR118W	
SC0776	MALDI-TOF MS			YDL055C	YBR127C	
SC0776	MALDI-TOF MS			YDL055C	YCR031C	
SC0776	MALDI-TOF MS			YDL055C	YDL055C	
SC0776	MALDI-TOF MS			YDL055C	YDL229W	
SC0776	MALDI-TOF MS			YDL055C	YDR385W	
SC0776	MALDI-TOF MS			YDL055C	YDR394W	
SC0776	MALDI-TOF MS			YDL055C	YDR471W	
SC0776	MALDI-TOF MS			YDL055C	YER074W	
SC0776	MALDI-TOF MS			YDL055C	YER086W	
SC0776	MALDI-TOF MS			YDL055C	YER110C	
SC0776	MALDI-TOF MS			YDL055C	YFL037W	
SC0776	MALDI-TOF MS			YDL055C	YFR004W	
SC0776	MALDI-TOF MS			YDL055C	YFR009W	
SC0776	MALDI-TOF MS			YDL055C	YFR031C-A	
SC0776	MALDI-TOF MS			YDL055C	YFR052W	
SC0776	MALDI-TOF MS			YDL055C	YGL076C	
SC0776	MALDI-TOF MS			YDL055C	YGL103W	
SC0776	MALDI-TOF MS			YDL055C	YGL137W	
SC0776	MALDI-TOF MS			YDL055C	YGL245W	
SC0776	MALDI-TOF MS			YDL055C	YGR094W	
SC0776	MALDI-TOF MS			YDL055C	YHL001W	
SC0776	MALDI-TOF MS			YDL055C	YHR027C	
SC0776	MALDI-TOF MS			YDL055C	YHR200W	
SC0776	MALDI-TOF MS			YDL055C	YIL075C	
SC0776	MALDI-TOF MS			YDL055C	YJL008C	
SC0776	MALDI-TOF MS			YDL055C	YJL034W	
SC0776	MALDI-TOF MS			YDL055C	YJL074C	
SC0776	MALDI-TOF MS			YDL055C	YJL130C	
SC0776	MALDI-TOF MS			YDL055C	YJR109C	
SC0776	MALDI-TOF MS			YDL055C	YJR145C	
SC0776	MALDI-TOF MS			YDL055C	YKL104C	
SC0776	MALDI-TOF MS			YDL055C	YKL145W	
SC0776	MALDI-TOF MS			YDL055C	YLL024C	
SC0776	MALDI-TOF MS			YDL055C	YLL045C	
SC0776	MALDI-TOF MS			YDL055C	YLR048W	
SC0776	MALDI-TOF MS			YDL055C	YLR075W	
SC0776	MALDI-TOF MS			YDL055C	YLR259C	
SC0776	MALDI-TOF MS			YDL055C	YLR441C	
SC0776	MALDI-TOF MS			YDL055C	YML028W	
SC0776	MALDI-TOF MS			YDL055C	YML073C	
SC0776	MALDI-TOF MS			YDL055C	YML124C	
SC0776	MALDI-TOF MS			YDL055C	YMR012W	
SC0776	MALDI-TOF MS			YDL055C	YMR142C	
SC0776	MALDI-TOF MS			YDL055C	YMR229C	
SC0776	MALDI-TOF MS			YDL055C	YNL209W	
SC0776	MALDI-TOF MS			YDL055C	YNL301C	
SC0776	MALDI-TOF MS			YDL055C	YNR016C	
SC0776	MALDI-TOF MS			YDL055C	YOL098C	
SC0776	MALDI-TOF MS			YDL055C	YOR086C	
SC0776	MALDI-TOF MS			YDL055C	YOR096W	
SC0776	MALDI-TOF MS			YDL055C	YOR312C	
SC0776	MALDI-TOF MS			YDL055C	YPL106C	
SC0776	MALDI-TOF MS			YDL055C	YPL198W	
SC0776	MALDI-TOF MS			YDL055C	YPL235W	
SC0776	MALDI-TOF MS			YDL055C	YPL249C-A	
SC0776	MALDI-TOF MS			YDL055C	YPR010C	
SC0777	MALDI-TOF MS			YDL056W	YDL056W	
SC0777	MALDI-TOF MS			YDL056W	YDL229W	
SC0777	MALDI-TOF MS			YDL056W	YGR214W	
SC0777	MALDI-TOF MS			YDL056W	YLR182W	
SC0779	MALDI-TOF MS			YDL058W	YDL058W	
SC0779	MALDI-TOF MS			YDL058W	YLL024C	
SC0781	MALDI-TOF MS			YDL060W	YBR048W	
SC0781	MALDI-TOF MS			YDL060W	YBR127C	
SC0781	MALDI-TOF MS			YDL060W	YBR189W	
SC0781	MALDI-TOF MS			YDL060W	YBR247C	
SC0781	MALDI-TOF MS			YDL060W	YDL060W	
SC0781	MALDI-TOF MS			YDL060W	YDL229W	
SC0781	MALDI-TOF MS			YDL060W	YDR064W	
SC0781	MALDI-TOF MS			YDL060W	YDR447C	
SC0781	MALDI-TOF MS			YDL060W	YER165W	
SC0781	MALDI-TOF MS			YDL060W	YGR081C	
SC0781	MALDI-TOF MS			YDL060W	YIL069C	
SC0781	MALDI-TOF MS			YDL060W	YJL190C	
SC0781	MALDI-TOF MS			YDL060W	YJR123W	
SC0781	MALDI-TOF MS			YDL060W	YJR145C	
SC0781	MALDI-TOF MS			YDL060W	YKL143W	
SC0781	MALDI-TOF MS			YDL060W	YML024W	
SC0781	MALDI-TOF MS			YDL060W	YML063W	
SC0781	MALDI-TOF MS			YDL060W	YNL207W	
SC0781	MALDI-TOF MS			YDL060W	YOR096W	
SC0781	MALDI-TOF MS			YDL060W	YOR145C	
SC0781	MALDI-TOF MS			YDL060W	YOR204W	
SC0781	MALDI-TOF MS			YDL060W	YPL012W	
SC0781	MALDI-TOF MS			YDL060W	YPL266W	
SC0782	MALDI-TOF MS			YDL061C	YAL005C	
SC0782	MALDI-TOF MS			YDL061C	YJL034W	
SC0782	MALDI-TOF MS			YDL061C	YLL024C	
SC0785(2)	MALDI-TOF MS			YDL066W	YAL038W	
SC0785(2)	MALDI-TOF MS			YDL066W	YBR031W	
SC0785(2)	MALDI-TOF MS			YDL066W	YDL055C	
SC0785(2)	MALDI-TOF MS			YDL066W	YDL066W	
SC0785(2)	MALDI-TOF MS			YDL066W	YDL229W	
SC0785(2)	MALDI-TOF MS			YDL066W	YER102W	
SC0785(2)	MALDI-TOF MS			YDL066W	YER151C	
SC0785(2)	MALDI-TOF MS			YDL066W	YER165W	
SC0785(2)	MALDI-TOF MS			YDL066W	YGL135W	
SC0785(2)	MALDI-TOF MS			YDL066W	YGL173C	
